60.78635459819804;11.511869519863401;
60.8067544544302;11.512470245361328;
60.79808670546349;11.52238503098488;
60.79733301949461;11.486851125955583;
60.78367985913894;11.528393179178238;
60.79599308953031;11.530968099832535;
60.79339681568707;11.497322469949724;
60.80562258963247;11.506592184305193;
60.796663061520114;11.509510427713396;
60.799091592496936;11.49938240647316;
60.79406684198812;11.515518575906754;
60.79147041199572;11.524273306131365;
60.78828740423179;11.521698385477068;
60.7912191334076;11.505562216043474;
60.8037806483968;11.513286978006365;
