60.78635459819804;11.511869519863401;
60.80759163581458;11.449642181396486;
60.7912626492417;11.443290710449219;
60.79888387917531;11.495304107666017;
60.78296936122974;11.48895263671875;
60.77584714843672;11.458396911621096;
60.7952828646615;11.469898223876953;
60.80801021829661;11.47401809692383;
60.808345080341375;11.538734436035156;
60.80298686725417;11.58182144165039;
60.791178889388085;11.579246520996096;
60.80399160052026;11.54319763183594;
60.79913509763616;11.557273864746094;
60.795450362687255;11.537532806396486;
60.808763652971315;11.509895324707031;
60.80005621513135;11.520538330078125;
